Year,Country,Nationality,Quarter,Duration,Mode,Package,Gender,Age Group,Purpose,Visits (000),Nights (000),Spend (£m),Sample
2021,Sweden,UK,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.089858,1.617444,0.06424847,1
2021,Sweden,UK,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.073009,0.803099,0.032415996,1
2021,Sweden,UK,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.132809,1.413992,0.089872135,2
2021,Sweden,UK,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.183137,1.90315,0.088874059,2
2021,Sweden,UK,Apr-Jun,4-7 nights,Air,Independent,Female,45-54,VFR,0.089858,0.629006,0.01033367,1
2021,Sweden,UK,Apr-Jun,1-3 nights,Air,Independent,Female,35-44,VFR,0.039023,0.078046,0.039608345,1
2021,Austria,South Africa,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.062195,0.62195,0.019591425,1
2021,Austria,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.120917,2.539257,0.122730755,1
2021,Austria,Canada,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Business,0.073009,0.146018,0.04088504,1
2021,Austria,Russia,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Study,0.089858,4.133468,0.18106387,1
2021,Austria,Romania,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.089858,4.762474,0.00853651,1
2021,Austria,Austria,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0,1
2021,Austria,Austria,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.073009,1.533189,0.124407336,1
2021,Austria,Austria,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.120917,2.41834,0.013905455,1
2021,Austria,Austria,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Misc.,0.062195,9.018275,0.063127925,1
2021,Austria,Austria,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Study,0.039021,6.126297,0.000585315,1
2021,Austria,Austria,Apr-Jun,15+ nights,Air,Independent,Male,55-64,Business,0.073009,9.126125,0.471200086,1
2021,Austria,Austria,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Business,0.062861,8.549096,0.126664915,1
2021,Austria,Austria,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Study,0.091465,27.348035,0.60787639,1
2021,Austria,Austria,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.078961,1.57922,0.143314215,1
2021,Austria,Austria,Apr-Jun,8-14 nights,Air,Independent,Female,65+,VFR,0.172323,2.130071,0.019817145,2
2021,Austria,Austria,Apr-Jun,8-14 nights,Air,Independent,Male,55-64,Business,0.074316,0.594528,0.00483054,1
2021,Austria,Austria,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,Business,0.214248,2.253132,0.26114682,3
2021,Austria,Austria,Apr-Jun,4-7 nights,Air,Independent,Female,0-15,VFR,0.319978,1.919868,0.027518108,1
2021,Austria,Austria,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,Business,0.073009,0.365045,0.035409365,1
2021,Austria,Austria,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,Business,0.193433,1.208013,0.188068643,2
2021,Austria,Austria,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Business,0.146018,0.292036,0.05329657,2
2021,Austria,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,35-44,VFR,0.073009,0.073009,0.001825225,1
2021,Austria,UK,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.075381,9.573387,0.046359315,1
2021,Austria,UK,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.073009,1.971243,0.022997835,1
2021,Austria,UK,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.234936,17.261904,0.20120167,2
2021,Austria,UK,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.824871,59.616629,0.547545429,3
2021,Austria,UK,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.120424,1.926784,0.47145996,1
2021,Austria,UK,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.089858,0.808722,0.00134787,1
2021,Austria,UK,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,VFR,0.073009,0.511063,0.099657285,1
2021,Austria,UK,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.172741,1.209187,0.011228165,1
2021,Portugal,Brazil,Apr-Jun,Not Known,Air,Independent,Female,25-34,Transit,0,0,0.001114648,1
2021,Portugal,Brazil,Apr-Jun,Not Known,Air,Independent,Male,0-15,Transit,0,0,0.002072507,1
2021,Portugal,Brazil,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.039023,6.399772,0.059119845,1
2021,Portugal,Romania,Apr-Jun,Not Known,Air,Independent,Female,16-24,Transit,0,0,0.000292593,1
2021,Portugal,Irish Republic,Apr-Jun,8-14 nights,Air,Independent,Male,65+,Business,0.078563,1.099882,0.108495503,1
2021,Portugal,Portugal,Apr-Jun,Not Known,Air,Independent,Female,25-34,Transit,0,0,0.00045141,1
2021,Portugal,Portugal,Apr-Jun,Not Known,Air,Independent,Male,55-64,Transit,0,0,0.000180564,1
2021,Portugal,Portugal,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0,1
2021,Portugal,Portugal,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0.0139331,1
2021,Portugal,Portugal,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0.005768079,2
2021,Portugal,Portugal,Apr-Jun,Not Known,Air,Independent,Male,16-24,Transit,0,0,0.00292593,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Non-Independent,Male,45-54,VFR,0.14783,2.9566,0.17769166,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.074678,1.86695,0.083863394,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.073191,13.540335,0.088927065,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Misc.,0.073009,20.734556,0.466965564,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Male,Not Known,Misc.,0.039023,0.819483,0.041910702,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.233557,4.68661,0.30961036,3
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Business,0.091911,1.83822,0.177663963,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Misc.,0.131373,7.619634,0.172755495,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Misc.,0.073191,13.247571,0.298912044,1
2021,Portugal,Portugal,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.29566,61.79294,0.5957549,2
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Non-Independent,Female,55-64,VFR,0.074678,0.821458,0.051303786,1
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Non-Independent,Male,25-34,Business,0.074678,1.045492,0.103130318,1
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Independent,Female,65+,VFR,0.089657,0.89657,0.046173355,1
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Independent,Female,55-64,VFR,0.231428,2.445653,0.141781576,2
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,VFR,0.176489,2.470846,0.055594035,2
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Independent,Male,65+,VFR,0.212267,2.971738,0.182337353,1
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.131373,1.050984,0.067657095,1
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,Business,0.10348,1.34524,0.0532922,1
2021,Portugal,Portugal,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,Business,0.074678,0.896136,0.00112017,1
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Female,55-64,VFR,0.10348,0.41392,0.0067262,1
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Female,45-54,VFR,0.073191,0.365955,0.019395615,1
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Female,35-44,VFR,0.074678,0.37339,0.028452318,1
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Female,25-34,VFR,0.091911,0.367644,0.001378665,1
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Female,16-24,VFR,0.074678,0.298712,0.004331324,1
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Female,0-15,VFR,0.10348,0.72436,0.05256784,1
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Male,65+,VFR,0.222508,1.114066,0.089290376,2
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,Business,0.076187,0.304748,0.001142805,1
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,Business,0.287013,1.825269,0.210521355,3
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.249859,1.145815,0.032148625,2
2021,Portugal,Portugal,Apr-Jun,4-7 nights,Air,Independent,Male,16-24,Business,0.165102,0.917421,0.271176024,2
2021,Portugal,Portugal,Apr-Jun,1-3 nights,Air,Independent,Female,55-64,Misc.,0.074678,0.149356,0.00858797,1
2021,Portugal,Portugal,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,VFR,0.223904,0.568232,0.06281416,2
2021,Portugal,Portugal,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,Misc.,0.079361,0.079361,0.009126515,1
2021,Portugal,Portugal,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,VFR,0.14783,0.14783,0.06593218,1
2021,Portugal,Portugal,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,Business,0.307862,0.747097,0.13080983,3
2021,Portugal,Portugal,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Holiday,0.212267,0.636801,0.215451005,1
2021,Portugal,Portugal,Apr-Jun,1-3 nights,Air,Independent,Male,16-24,Misc.,0.186036,0.186036,0.03534684,1
2021,Portugal,Spain,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.212267,3.184005,0.024410705,1
2021,Portugal,France,Apr-Jun,4-7 nights,Air,Independent,Female,35-44,VFR,0.212267,1.485869,0.172997605,1
2021,Portugal,UK,Apr-Jun,15+ nights,Sea,Independent,Male,65+,VFR,0.068947,4.757343,0.137894,1
2021,Portugal,UK,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.091911,13.78665,0.630969015,1
2021,Portugal,UK,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.192316,6.647568,0.00288474,2
2021,Portugal,UK,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.073009,1.533189,0.731185135,1
2021,Portugal,UK,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.262823,9.692016,0.037084415,3
2021,Portugal,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.083509,1.44775,0.031885635,2
2021,Portugal,UK,Apr-Jun,8-14 nights,Air,Non-Independent,Male,65+,VFR,0.073191,1.024674,0.024445794,1
2021,Portugal,UK,Apr-Jun,8-14 nights,Air,Independent,Female,45-54,VFR,0.14783,1.4783,0.0931329,1
2021,Portugal,UK,Apr-Jun,8-14 nights,Air,Independent,Female,35-44,VFR,0.073009,1.022126,0.001095135,1
2021,Portugal,UK,Apr-Jun,8-14 nights,Air,Independent,Male,55-64,VFR,0.073009,1.022126,0.062714731,1
2021,Portugal,UK,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.062195,0.808535,0.000932925,1
2021,Portugal,UK,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,Business,0.073009,0.803099,0.088705935,1
2021,Portugal,UK,Apr-Jun,4-7 nights,Air,Independent,Female,55-64,VFR,0.073191,0.365955,0.001097865,1
2021,Portugal,UK,Apr-Jun,4-7 nights,Air,Independent,Female,35-44,VFR,0.074678,0.522746,0.03845917,1
2021,Portugal,UK,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,VFR,0.222508,0.890032,0.070314054,2
2021,Portugal,UK,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,VFR,0.074678,0.448068,0.00485407,1
2021,Portugal,UK,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,VFR,0.085591,0.171182,0.009842965,1
2021,Portugal,UK,Apr-Jun,1-3 nights,Air,Independent,Male,65+,VFR,0.085591,0.171182,0.001283865,1
2021,Portugal,UK,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,Business,0.074678,0.224034,0.01232187,1
2021,Spain,Nigeria,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.130073,1.430803,0.021462045,1
2021,Spain,Pakistan,Apr-Jun,15+ nights,Air,Independent,Male,16-24,VFR,0.144846,2.462382,0.107330886,1
2021,Spain,Other Asia,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,Business,0.03864,0.42504,0.06696312,1
2021,Spain,Other Central & South America,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0.00128976,1
2021,Spain,Brazil,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.03864,3.40032,0.06541752,1
2021,Spain,USA,Apr-Jun,Not Known,Air,Independent,Female,25-34,Transit,0,0,0,1
2021,Spain,USA,Apr-Jun,Not Known,Air,Independent,Male,55-64,Transit,0,0,0.00097531,1
2021,Spain,USA,Apr-Jun,15+ nights,Air,Non-Independent,Male,35-44,VFR,0.039734,0.913882,0.016171738,1
2021,Spain,USA,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,Misc.,0.084703,1.016436,0.001270545,1
2021,Spain,USA,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,Business,0.072294,0.433764,0.07337841,1
2021,Spain,USA,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,VFR,0.084703,0.169406,0.005505695,1
2021,Spain,Latvia,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.072425,0.8691,0.030490925,1
2021,Spain,Romania,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0,1
2021,Spain,Romania,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0.004721461,1
2021,Spain,Romania,Apr-Jun,15+ nights,Sea,Non-Independent,Female,25-34,Business,0.192909,39.160527,0,1
2021,Spain,Romania,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.087866,2.723846,0.10675719,1
2021,Spain,Romania,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.146298,4.535238,0.222519258,1
2021,Spain,Bulgaria,Apr-Jun,15+ nights,Air,Independent,Male,16-24,VFR,0.432319,64.84785,0.456528864,1
2021,Spain,Irish Republic,Apr-Jun,15+ nights,Sea,Independent,Male,45-54,Misc.,0.306735,11.349195,0,1
2021,Spain,Irish Republic,Apr-Jun,15+ nights,Air,Non-Independent,Male,55-64,VFR,0.19136,5.93216,0.14581632,1
2021,Spain,Irish Republic,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.03864,5.796,0.0005796,1
2021,Spain,Sweden,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,0.061544,1.107792,0.00092316,1
2021,Spain,Spain,Apr-Jun,Not Known,Air,Independent,Female,35-44,Transit,0,0,0.001986204,1
2021,Spain,Spain,Apr-Jun,Not Known,Air,Independent,Female,16-24,Transit,0,0,0.004458585,2
2021,Spain,Spain,Apr-Jun,Not Known,Air,Independent,Male,65+,Transit,0,0,0,1
2021,Spain,Spain,Apr-Jun,Not Known,Air,Independent,Male,55-64,Transit,0,0,0.003483275,1
2021,Spain,Spain,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0.004820508,3
2021,Spain,Spain,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0.001262514,1
2021,Spain,Spain,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0.002382328,2
2021,Spain,Spain,Apr-Jun,Not Known,Air,Independent,Male,16-24,Transit,0,0,0.015801123,5
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.03864,0.61824,0.1164996,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.409083,11.606896,0.401244452,4
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,45-54,Study,0.072294,1.08441,0.07337841,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.247985,8.171816,0.135927356,3
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.377144,30.587629,0.360661364,4
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,35-44,Business,0.084703,7.962082,0.16517085,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Misc.,0.105033,7.247277,0.274346196,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Study,0.245372,39.8131,1.891994036,2
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.18711,4.921789,0.04692855,2
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Business,0.084703,9.656142,0.424785545,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Study,0.652634,89.221105,1.950405159,7
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,0.251331,5.761851,0.138626565,2
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,65+,Misc.,0.119232,14.665536,0.371526912,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.03864,0.69552,0.0392196,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.278455,6.648042,2.514569502,3
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Misc.,0.144846,2.752074,0.141369696,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.116475,12.440625,0.217077125,2
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.238517,4.719165,0.074516335,2
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Study,0.04405,5.94675,0.01387575,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.105033,2.835891,0.001575495,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.22575,13.562532,0.83391407,3
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.334809,26.441444,1.922956865,4
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Male,16-24,VFR,0.04405,5.41815,0.13281075,1
2021,Spain,Spain,Apr-Jun,15+ nights,Air,Independent,Unknown,Not Known,VFR,0.03864,1.58424,0.03087336,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Sea,Independent,Female,25-34,VFR,0.068309,0.68309,0.0478163,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Non-Independent,Female,Not Known,Business,0.105033,1.155363,0.116061465,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Non-Independent,Male,25-34,Business,0.119232,1.669248,0.164659392,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Female,55-64,VFR,0.04405,0.57265,0.00947075,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Female,45-54,VFR,0.144846,2.027844,0.01665729,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Female,35-44,VFR,0.084703,0.84703,0.001270545,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,Misc.,0.084703,0.762327,0.026681445,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,VFR,0.191126,2.675764,0.10456419,2
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,Business,0.102407,0.819256,0.001536105,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Male,55-64,VFR,0.03864,0.42504,0.0102396,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Male,55-64,Business,0.072425,1.01395,0.04939385,1
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.406987,4.903363,0.489588089,3
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,Misc.,0.254111,2.964629,0.219804315,2
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,Business,0.196512,1.610736,0.235242528,3
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,VFR,0.426144,4.167294,0.13037136,3
2021,Spain,Spain,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,Business,0.119232,1.19232,0.02563488,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Female,55-64,VFR,0.084703,0.592921,0.006352725,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Female,45-54,VFR,0.168713,0.674852,0.046526375,2
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Female,35-44,Business,0.088977,0.444885,0.001334655,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Female,25-34,Business,0.07728,0.42504,0.030912,2
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Male,55-64,VFR,0.090561,0.452805,0.019470615,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Male,55-64,Business,0.03679,0.14716,0.01350193,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,Misc.,0.099074,0.594444,0.10056011,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,Business,0.33531,1.696116,0.224437314,3
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.088719,0.621033,0.019074585,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,Business,0.084703,0.338812,0.035151745,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,Holiday,0.04405,0.30835,0.03369825,1
2021,Spain,Spain,Apr-Jun,4-7 nights,Air,Independent,Male,16-24,Holiday,0.130073,0.520292,0.072190515,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Non-Independent,Female,Not Known,VFR,0.130073,0.260146,0.015738833,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Non-Independent,Male,45-54,Business,0.119232,0.119232,0.00536544,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,55-64,VFR,0.084703,0.254109,0.001270545,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,45-54,Misc.,0.03864,0.03864,0.0044436,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,45-54,VFR,0.04405,0.0881,0.01387575,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,45-54,Business,0.146298,0.438894,0.04608387,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,35-44,Misc.,0.03864,0.03864,0.0198996,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,VFR,0.141047,0.320734,0.031321709,2
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,Business,0.169408,0.338816,0.05336352,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,VFR,0.088719,0.088719,0.006653925,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,Business,0.03864,0.11592,0.01136016,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,VFR,0.04405,0.13215,0.02911705,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,Business,0.03864,0.07728,0.0160356,1
2021,Spain,Spain,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Business,0.084703,0.084703,0.001270545,1
2021,Spain,Spain,Apr-Jun,Nil nights,Air,Independent,Male,25-34,Business,0.04405,0,0.00383235,1
2021,Spain,Greece,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.105033,1.575495,0.054091995,1
2021,Spain,Netherlands,Apr-Jun,Not Known,Air,Independent,Male,0-15,Transit,0,0,0.011982466,1
2021,Spain,Italy,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.084703,3.472823,0.001270545,1
2021,Spain,Italy,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.04405,1.62985,0.06673575,1
